prod_id,prod_name,Platform,prod_category,Seller_name,act_price,dis_price,dis_percent,Day of order,State_,cust_review,Seller_name_dup,cust_rating,Festival_Sale,mode_of_pay
PID002850,Ergonomic Office Chair,Amazon,Office,FashionFiesta,16269.03,14804.82,9,2025-02-09,Manipur,Perfect fit and looks even better in person.,FashionFiesta,4,None,Cash on Delivery
PID002851,OnePlus 12 5G,Amazon,Electronics,BookBazaar,20409.64,18980.97,7,2025-12-21,Uttar Pradesh,"Arrived earlier than expected, very happy.",BookBazaar,5,None,UPI
PID002852,H&M Summer Dress,Flipkart,Fashion,Amazon Prime Store,41275.77,20225.13,51,2024-10-12,Tamil Nadu,"Satisfactory performance, could be improved.",Amazon Prime Store,3,BBD,Credit Card
PID002853,Samsung Galaxy S23 Ultra,Flipkart,Electronics,BeautyMart,632.11,290.77,54,2024-09-17,Uttar Pradesh,"Not bad, but not great either.",BeautyMart,3,BBD,Net Banking
PID002854,Philips Car Vacuum,Flipkart,Automotive,OfficePro,34849.02,26485.26,24,2026-10-18,Gujarat,Five stars — exceeded my expectations.,OfficePro,4,BBD,Credit Card
PID002855,Lego Technic Set,Flipkart,Toys,FashionFiesta,35190.39,23225.66,34,2024-06-05,Uttar Pradesh,"High quality and durable, highly recommended.",FashionFiesta,4,None,Wallet
PID002856,Dyson V11 Vacuum Cleaner,Amazon,Home Appliances,KitchenCorner,3405.72,2792.69,18,2025-10-01,West Bengal,Five stars — exceeded my expectations.,KitchenCorner,5,GIF,Wallet
PID002857,Apple iPad Air,Flipkart,Electronics,ElectroHub,6226.99,3300.3,47,2024-10-02,Jammu & Kashmir,Perfect fit and looks even better in person.,ElectroHub,5,BBD,Net Banking
PID002858,OnePlus 12 5G,Amazon,Electronics,FashionFiesta,32387.7,15546.1,52,2024-03-02,Delhi,Overpriced for the quality offered.,FashionFiesta,2,None,UPI
PID002859,Philips Car Vacuum,Amazon,Automotive,OfficePro,33750.73,27000.58,20,2024-02-27,West Bengal,"High quality and durable, highly recommended.",OfficePro,5,None,Debit Card
PID002860,Boat Bluetooth Speaker,Amazon,Electronics,Amazon Prime Store,32510.91,24708.29,24,2024-10-02,Tamil Nadu,Fast delivery and superb packaging.,Amazon Prime Store,5,GIF,Wallet
PID002861,Samsung Galaxy S23 Ultra,Flipkart,Electronics,FashionFiesta,34717.74,27774.19,20,2026-09-22,Maharashtra,Good value if you catch it on discount.,FashionFiesta,3,BBD,UPI
PID002862,Whirlpool Microwave Oven,Flipkart,Home Appliances,Flipkart Seller123,6077.16,2917.04,52,2024-11-07,Jammu & Kashmir,Very satisfied — works exactly as described.,Flipkart Seller123,4,None,Debit Card
PID002863,JBL Flip 6 Speaker,Flipkart,Electronics,HomeEssentials,5331.9,3412.42,36,2026-11-10,Gujarat,Five stars — exceeded my expectations.,HomeEssentials,4,None,Net Banking
PID002864,Penguin Classic Novel,Amazon,Books,GroceryKing,15690.09,8629.55,45,2025-11-10,Ladakh,"Battery life is outstanding, lasts all day.",GroceryKing,5,GIF,Net Banking
PID002865,Nivea Soft Face Cream,Amazon,Beauty,AutoZone,43031.88,22806.9,47,2025-06-13,Maharashtra,"Received a defective unit, had to return.",AutoZone,2,None,Credit Card
PID002866,H&M Summer Dress,Flipkart,Fashion,FashionFiesta,37517.58,21760.2,42,2025-10-16,Rajasthan,"Not satisfied, delivery was late and item damaged.",FashionFiesta,1,BBD,Credit Card
PID002867,Prestige Electric Kettle,Flipkart,Home Appliances,AutoZone,21752.56,11528.86,47,2025-09-13,Kerala,Customer support was unhelpful and slow.,AutoZone,2,BBD,Net Banking
PID002868,Dell Inspiron Laptop,Flipkart,Electronics,AutoZone,4844.87,3827.45,21,2026-05-22,Rajasthan,Very satisfied — works exactly as described.,AutoZone,5,None,UPI
PID002869,Cosco Dumbbells,Amazon,Sports,Cloud Retailer,41821.58,18819.71,55,2024-11-26,Delhi,Perfect fit and looks even better in person.,Cloud Retailer,5,GIF,Net Banking
PID002870,Samsung Galaxy S23 Ultra,Amazon,Electronics,AutoZone,21347.06,17931.53,16,2025-01-31,Tamil Nadu,"High quality and durable, highly recommended.",AutoZone,4,None,Credit Card
PID002871,MuscleBlaze Whey Protein,Flipkart,Grocery,BeautyMart,47623.14,37622.28,21,2026-10-06,Delhi,"Battery life is outstanding, lasts all day.",BeautyMart,5,BBD,Wallet
PID002872,Kent RO Water Purifier,Flipkart,Home Appliances,SportsArena,36636.41,23080.94,37,2026-11-04,Tripura,"Battery life is outstanding, lasts all day.",SportsArena,4,None,Credit Card
PID002873,Chicco Baby Stroller,Amazon,Toys,FashionFiesta,19309.21,10813.16,44,2026-10-29,Uttar Pradesh,"Feels cheap and flimsy, not recommended.",FashionFiesta,2,GIF,Credit Card
PID002874,Sony WH-1000XM5 Headphones,Flipkart,Electronics,Cloud Retailer,28965.36,21144.71,27,2025-05-12,Rajasthan,"Arrived earlier than expected, very happy.",Cloud Retailer,5,None,Wallet
PID002875,Yonex Nanoray Tennis Racket,Flipkart,Sports,StyleStreet,42207.69,16883.08,60,2026-06-24,West Bengal,Five stars — exceeded my expectations.,StyleStreet,5,None,Wallet
PID002876,Sony WH-1000XM5 Headphones,Flipkart,Electronics,BookBazaar,16271.25,14481.41,11,2025-08-07,Uttar Pradesh,Works fine but build feels a bit light.,BookBazaar,3,None,Credit Card
PID002877,Boat Bluetooth Speaker,Flipkart,Electronics,KitchenCorner,10230.18,9514.07,7,2025-09-03,Uttar Pradesh,"Not bad, but not great either.",KitchenCorner,3,BBD,Credit Card
PID002878,HP Pavilion Gaming Laptop,Flipkart,Electronics,HomeEssentials,37030.68,20737.18,44,2024-09-24,Gujarat,Customer support was helpful and responsive.,HomeEssentials,4,BBD,Debit Card
PID002879,Reebok Yoga Mat,Flipkart,Sports,SportsArena,22957.86,15840.92,31,2025-10-21,Odisha,Works fine but build feels a bit light.,SportsArena,3,BBD,Cash on Delivery
PID002880,HP Printer Ink,Amazon,Office,TechWorld,4433.18,3502.21,21,2024-10-08,Maharashtra,Very satisfied — works exactly as described.,TechWorld,4,GIF,Wallet
PID002881,Mi Fast Car Charger,Amazon,Automotive,GadgetGalaxy,5310.93,3717.65,30,2024-12-29,West Bengal,"Battery life is outstanding, lasts all day.",GadgetGalaxy,4,None,Net Banking
PID002882,Dabur Organic Honey,Amazon,Grocery,Flipkart Seller123,27232.41,17156.42,37,2026-10-09,Bihar,"Excellent product, great value for money.",Flipkart Seller123,4,GIF,Debit Card
PID002883,JBL Flip 6 Speaker,Flipkart,Electronics,FashionFiesta,10379.63,5293.61,49,2024-09-25,Telangana,"Battery life is outstanding, lasts all day.",FashionFiesta,5,BBD,UPI
PID002884,Reebok Yoga Mat,Flipkart,Sports,GroceryKing,1128.6,880.31,22,2024-04-19,Madhya Pradesh,"Excellent product, great value for money.",GroceryKing,5,None,Net Banking
PID002885,Ergonomic Office Chair,Flipkart,Office,BeautyMart,24326.73,18488.31,24,2024-04-15,Sikkim,Perfect fit and looks even better in person.,BeautyMart,5,None,Net Banking
PID002886,Apple iPad Air,Flipkart,Electronics,FashionFiesta,44995.53,19798.03,56,2026-10-30,Puducherry,Perfect fit and looks even better in person.,FashionFiesta,4,BBD,Cash on Delivery
PID002887,Dell Inspiron Laptop,Flipkart,Electronics,GroceryKing,43590.41,27897.86,36,2025-09-08,Himachal Pradesh,Fast delivery and superb packaging.,GroceryKing,4,BBD,Cash on Delivery
PID002888,Lakme 9to5 Lipstick,Flipkart,Beauty,OfficePro,38077.44,30461.95,20,2025-04-27,Gujarat,Perfect fit and looks even better in person.,OfficePro,4,None,Net Banking
PID002889,Ergonomic Office Chair,Flipkart,Office,TechWorld,33624.42,27908.27,17,2026-08-10,Karnataka,"Battery life is outstanding, lasts all day.",TechWorld,5,None,Net Banking
PID002890,Apple iPhone 14 Pro Max,Amazon,Electronics,ElectroHub,22075.89,13024.78,41,2026-09-26,Delhi,"Battery life is outstanding, lasts all day.",ElectroHub,4,None,Cash on Delivery
PID002891,HP Pavilion Gaming Laptop,Amazon,Electronics,KitchenCorner,43010.79,36989.28,14,2024-12-30,West Bengal,"Battery drains quickly, disappointed.",KitchenCorner,2,None,UPI
PID002892,Dell Inspiron Laptop,Flipkart,Electronics,AutoZone,16511.89,14200.23,14,2026-02-11,Chhattisgarh,"High quality and durable, highly recommended.",AutoZone,5,None,Credit Card
PID002893,Dabur Organic Honey,Flipkart,Grocery,BookBazaar,31517.63,24898.93,21,2026-06-10,Uttar Pradesh,Five stars — exceeded my expectations.,BookBazaar,4,None,Net Banking
PID002894,Apple iPhone 14 Pro Max,Amazon,Electronics,Flipkart Seller123,33778.41,29049.43,14,2025-12-19,West Bengal,"Battery life is outstanding, lasts all day.",Flipkart Seller123,5,None,Debit Card
PID002895,Barbie Dreamhouse,Flipkart,Toys,TechWorld,22534.96,18253.32,19,2024-08-20,Tamil Nadu,Works fine but build feels a bit light.,TechWorld,3,None,Cash on Delivery
PID002896,Atomic Habits,Flipkart,Books,FashionFiesta,33825.06,29427.8,13,2026-09-26,West Bengal,Customer support was helpful and responsive.,FashionFiesta,4,BBD,Debit Card
PID002897,Forest Essentials Perfume,Amazon,Beauty,StyleStreet,40723.12,32171.26,21,2025-10-18,Telangana,Good value if you catch it on discount.,StyleStreet,3,GIF,Net Banking
PID002898,Boat Bluetooth Speaker,Amazon,Electronics,GroceryKing,7089.2,5175.12,27,2024-11-26,Chhattisgarh,Works fine but build feels a bit light.,GroceryKing,3,GIF,Net Banking
PID002899,Steelbird Bike Helmet,Amazon,Automotive,StyleStreet,19586.81,13514.9,31,2025-05-26,Maharashtra,Perfect fit and looks even better in person.,StyleStreet,4,None,Cash on Delivery
PID002900,HP Printer Ink,Amazon,Office,OfficePro,23468.85,21121.97,10,2024-02-29,Uttar Pradesh,"Great product for the price, will buy again.",OfficePro,5,None,Debit Card
PID002901,Ray-Ban Aviator Sunglasses,Amazon,Fashion,BookBazaar,32656.69,26778.49,18,2024-07-22,Maharashtra,Five stars — exceeded my expectations.,BookBazaar,5,None,Credit Card
PID002902,Yonex Nanoray Tennis Racket,Amazon,Sports,TechWorld,39856.18,28696.45,28,2026-06-06,Delhi,"Arrived earlier than expected, very happy.",TechWorld,4,None,Net Banking
PID002903,Puma Sports T-Shirt,Flipkart,Fashion,KitchenCorner,49162.91,21631.68,56,2024-01-01,Uttar Pradesh,Customer support was helpful and responsive.,KitchenCorner,5,None,Debit Card
PID002904,OnePlus 12 5G,Amazon,Electronics,OfficePro,21605.9,20093.49,7,2025-05-12,Nagaland,"Excellent product, great value for money.",OfficePro,4,None,Credit Card
PID002905,JBL Flip 6 Speaker,Flipkart,Electronics,Flipkart Seller123,3692.95,1772.62,52,2025-09-16,Punjab,Perfect fit and looks even better in person.,Flipkart Seller123,5,BBD,Net Banking
PID002906,HP Printer Ink,Flipkart,Office,Flipkart Seller123,4117.49,2099.92,49,2024-03-24,Gujarat,"Delivery was on time, product is acceptable.",Flipkart Seller123,3,None,Net Banking
PID002907,Apple iPhone 14 Pro Max,Flipkart,Electronics,Amazon Prime Store,34205.79,25654.34,25,2026-12-04,Goa,"Great product for the price, will buy again.",Amazon Prime Store,4,None,Debit Card
PID002908,HP Pavilion Gaming Laptop,Flipkart,Electronics,HomeEssentials,23625.11,16065.07,32,2024-10-05,Madhya Pradesh,"Feels cheap and flimsy, not recommended.",HomeEssentials,2,BBD,UPI
PID002909,Figaro Olive Oil,Flipkart,Grocery,SportsArena,36083.25,17680.79,51,2024-12-01,Haryana,Customer support was helpful and responsive.,SportsArena,4,None,Cash on Delivery
PID002910,Nivea Soft Face Cream,Flipkart,Beauty,Cloud Retailer,37070.63,18535.31,50,2024-12-01,Uttar Pradesh,Customer support was helpful and responsive.,Cloud Retailer,5,None,UPI
PID002911,Boat Bluetooth Speaker,Flipkart,Electronics,Flipkart Seller123,13956.07,11862.66,15,2024-10-07,Maharashtra,Decent for occasional use.,Flipkart Seller123,3,BBD,Credit Card
PID002912,Atomic Habits,Amazon,Books,HomeEssentials,42797.2,32097.9,25,2024-01-03,Bihar,"Great product for the price, will buy again.",HomeEssentials,5,None,UPI
PID002913,OnePlus 12 5G,Flipkart,Electronics,Flipkart Seller123,12818.17,9357.26,27,2026-04-06,Gujarat,Very satisfied — works exactly as described.,Flipkart Seller123,5,None,Debit Card
PID002914,Marvel Avengers Comic,Flipkart,Books,GadgetGalaxy,43407.22,35593.92,18,2026-11-29,Tamil Nadu,Very satisfied — works exactly as described.,GadgetGalaxy,4,BF,Net Banking
PID002915,HP Pavilion Gaming Laptop,Flipkart,Electronics,GadgetGalaxy,15101.77,11477.35,24,2024-10-04,Karnataka,"Average quality, does the job.",GadgetGalaxy,3,BBD,UPI
PID002916,Samsung Galaxy S23 Ultra,Flipkart,Electronics,FashionFiesta,45832.93,37124.67,19,2025-12-28,Madhya Pradesh,Works fine but build feels a bit light.,FashionFiesta,3,None,Cash on Delivery
PID002917,Maybelline Mascara,Amazon,Beauty,OfficePro,20798.27,8319.31,60,2026-04-30,Tamil Nadu,"Battery drains quickly, disappointed.",OfficePro,2,None,Credit Card
PID002918,Nike Air Max Sneakers,Amazon,Fashion,KitchenCorner,33780.94,32091.89,5,2026-10-06,Uttar Pradesh,"Arrived earlier than expected, very happy.",KitchenCorner,5,GIF,Debit Card
PID002919,Mi Fast Car Charger,Flipkart,Automotive,Flipkart Seller123,17593.24,9852.21,44,2025-05-17,Uttar Pradesh,"Feels cheap and flimsy, not recommended.",Flipkart Seller123,2,None,Credit Card
PID002920,Oxford English Dictionary,Amazon,Books,GroceryKing,17317.61,9697.86,44,2024-11-30,Tripura,"Average quality, does the job.",GroceryKing,3,GIF,UPI
PID002921,Boat Bluetooth Speaker,Amazon,Electronics,AutoZone,16648.55,7325.36,56,2024-12-23,Uttar Pradesh,Very satisfied — works exactly as described.,AutoZone,4,None,Debit Card
PID002922,Boat Bluetooth Speaker,Amazon,Electronics,BookBazaar,47134.71,41949.89,11,2026-03-14,Gujarat,Perfect fit and looks even better in person.,BookBazaar,4,None,Wallet
PID002923,Maybelline Mascara,Amazon,Beauty,TechWorld,36670.51,30436.52,17,2026-08-27,Tripura,"Received a defective unit, had to return.",TechWorld,1,None,Cash on Delivery
PID002924,OnePlus 12 5G,Amazon,Electronics,FashionFiesta,15725.49,13366.67,15,2024-10-05,Arunachal Pradesh,Five stars — exceeded my expectations.,FashionFiesta,5,GIF,UPI
PID002925,Philips Car Vacuum,Amazon,Automotive,Amazon Prime Store,8834.77,5565.91,37,2025-03-01,Mizoram,"Great product for the price, will buy again.",Amazon Prime Store,5,None,Debit Card
PID002926,Canon EOS 90D Camera,Amazon,Electronics,Flipkart Seller123,9992.76,8993.48,10,2026-11-03,Uttar Pradesh,"Battery life is outstanding, lasts all day.",Flipkart Seller123,5,GIF,Cash on Delivery
PID002927,Puma Sports T-Shirt,Amazon,Fashion,TechWorld,9652.5,4247.1,56,2026-08-11,West Bengal,"Excellent product, great value for money.",TechWorld,5,None,UPI
PID002928,JBL Flip 6 Speaker,Amazon,Electronics,OfficePro,18156.02,10893.61,40,2026-12-15,Tamil Nadu,"Battery life is outstanding, lasts all day.",OfficePro,5,None,Debit Card
PID002929,HP Pavilion Gaming Laptop,Flipkart,Electronics,GroceryKing,49400.08,37544.06,24,2026-05-15,Chhattisgarh,"Arrived earlier than expected, very happy.",GroceryKing,5,None,Credit Card
PID002930,Canon EOS 90D Camera,Amazon,Electronics,SportsArena,17193.91,15818.4,8,2025-04-05,Chandigarh,Very satisfied — works exactly as described.,SportsArena,4,None,Wallet
PID002931,Canon EOS 90D Camera,Amazon,Electronics,Amazon Prime Store,45902.36,22033.13,52,2025-11-15,Odisha,Customer support was helpful and responsive.,Amazon Prime Store,4,GIF,Credit Card
PID002932,Steelbird Bike Helmet,Amazon,Automotive,FashionFiesta,33274.86,28949.13,13,2025-12-25,Uttar Pradesh,"Okay product, nothing special.",FashionFiesta,3,None,Credit Card
PID002933,Apple iPhone 14 Pro Max,Amazon,Electronics,StyleStreet,17920.81,9856.45,45,2024-05-04,Manipur,Customer support was helpful and responsive.,StyleStreet,4,None,UPI
PID002934,Samsung Galaxy S23 Ultra,Flipkart,Electronics,KitchenCorner,9838.93,7674.37,22,2025-09-27,Chhattisgarh,Very satisfied — works exactly as described.,KitchenCorner,4,BBD,Credit Card
PID002935,Sony WH-1000XM5 Headphones,Amazon,Electronics,StyleStreet,6649.41,5784.99,13,2026-03-09,Maharashtra,"Great product for the price, will buy again.",StyleStreet,4,None,Credit Card
PID002936,Samsung Galaxy S23 Ultra,Amazon,Electronics,GadgetGalaxy,45660.88,35615.49,22,2024-09-22,Gujarat,Five stars — exceeded my expectations.,GadgetGalaxy,4,None,Credit Card
PID002937,Dove Body Lotion,Amazon,Beauty,Amazon Prime Store,7408.45,5408.17,27,2026-06-30,Karnataka,"Battery life is outstanding, lasts all day.",Amazon Prime Store,5,None,Net Banking
PID002938,Levi's 501 Jeans,Amazon,Fashion,ElectroHub,45693.67,28330.08,38,2025-11-11,Maharashtra,Customer support was helpful and responsive.,ElectroHub,4,GIF,UPI
PID002939,Steelbird Bike Helmet,Amazon,Automotive,SportsArena,837.13,376.71,55,2026-11-27,Sikkim,Perfect fit and looks even better in person.,SportsArena,4,GIF,Debit Card
PID002940,Chicco Baby Stroller,Flipkart,Toys,GroceryKing,2274.57,1319.25,42,2024-03-06,Rajasthan,Very satisfied — works exactly as described.,GroceryKing,5,None,Wallet
PID002941,Dyson V11 Vacuum Cleaner,Flipkart,Home Appliances,SportsArena,10371.04,9230.23,11,2024-10-25,Rajasthan,Packaging was damaged and parts missing.,SportsArena,2,BBD,Debit Card
PID002942,Boat Bluetooth Speaker,Amazon,Electronics,StyleStreet,26635.99,16780.67,37,2025-11-20,Uttar Pradesh,Customer support was helpful and responsive.,StyleStreet,4,GIF,Net Banking
PID002943,Dell Inspiron Laptop,Amazon,Electronics,AutoZone,33018.29,30376.83,8,2024-11-29,Arunachal Pradesh,Fast delivery and superb packaging.,AutoZone,4,GIF,Credit Card
PID002944,Apple iPhone 14 Pro Max,Amazon,Electronics,BookBazaar,27889.43,26494.96,5,2026-03-17,Manipur,"Battery drains quickly, disappointed.",BookBazaar,2,None,Debit Card
PID002945,JBL Flip 6 Speaker,Flipkart,Electronics,Cloud Retailer,10873.09,10220.7,6,2026-05-22,Himachal Pradesh,Very satisfied — works exactly as described.,Cloud Retailer,5,None,Net Banking
PID002946,Hot Wheels Racing Car,Flipkart,Toys,FashionFiesta,47546.77,28052.59,41,2024-06-06,Punjab,Very satisfied — works exactly as described.,FashionFiesta,5,None,Net Banking
PID002947,Oxford English Dictionary,Flipkart,Books,TechWorld,47860.25,38766.8,19,2025-09-12,Gujarat,Fast delivery and superb packaging.,TechWorld,5,BBD,UPI
PID002948,Teddy Bear Plush,Amazon,Toys,StyleStreet,10909.63,10036.86,8,2025-10-02,Jharkhand,Good value if you catch it on discount.,StyleStreet,3,GIF,Credit Card
PID002949,Penguin Classic Novel,Flipkart,Books,SportsArena,43253.67,20329.22,53,2025-02-24,Chhattisgarh,"Arrived earlier than expected, very happy.",SportsArena,4,None,Debit Card
PID002950,Prestige Electric Kettle,Flipkart,Home Appliances,ElectroHub,29731.46,25271.74,15,2026-10-26,Haryana,"Arrived earlier than expected, very happy.",ElectroHub,4,BBD,Cash on Delivery
PID002951,Nivea Soft Face Cream,Amazon,Beauty,Cloud Retailer,38054.8,33488.22,12,2026-09-13,Karnataka,Fast delivery and superb packaging.,Cloud Retailer,4,None,Credit Card
PID002952,Forest Essentials Perfume,Flipkart,Beauty,GroceryKing,21469.28,10519.95,51,2026-02-16,West Bengal,Customer support was helpful and responsive.,GroceryKing,5,None,Debit Card
PID002953,Lakme 9to5 Lipstick,Flipkart,Beauty,AutoZone,14071.39,6191.41,56,2026-03-14,Jammu & Kashmir,"Great product for the price, will buy again.",AutoZone,4,None,Net Banking
PID002954,Ergonomic Office Chair,Flipkart,Office,StyleStreet,16869.2,15182.28,10,2025-07-16,Maharashtra,"High quality and durable, highly recommended.",StyleStreet,5,None,UPI
PID002955,Tata Tea Premium,Flipkart,Grocery,GroceryKing,30065.07,25555.31,15,2026-10-20,West Bengal,Will not buy from this seller again.,GroceryKing,2,BBD,UPI
PID002956,Apple iPhone 14 Pro Max,Flipkart,Electronics,Flipkart Seller123,35346.55,27216.84,23,2026-02-12,Bihar,Customer support was unhelpful and slow.,Flipkart Seller123,1,None,Wallet
PID002957,Dyson V11 Vacuum Cleaner,Amazon,Home Appliances,GroceryKing,38078.52,15992.98,58,2026-04-09,Goa,"Okay product, nothing special.",GroceryKing,3,None,UPI
